enabled	message_id	source	refs	mask_pgm	source_note	ko_text	font_size	line_height	pad	ink_max	threshold	bright_threshold	bold
0	5177	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-5177.pgm		상처가...!?	12	15	2	2	32	96	0
0	5178	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-5178.pgm		에이드... 가창마법!?	12	15	2	2	32	96	0
0	5179	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-5179.pgm		라딧슈...	12	15	2	2	32	96	0
0	5180	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-5180.pgm		.....	12	15	2	2	32	96	0
0	5181	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-5181.pgm		위험했지만, \n무사히 끝나서 다행이야.\n\n	12	15	2	2	32	96	0
0	5182	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-5182.pgm		(아리스가 위험했었던 일은\n말하지 않는 게 나을까?)	12	15	2	2	32	96	0
0	5183	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-5183.pgm		(말하면, 마크도갈씨는\n심장마비로 쓰러지겠지?)	12	15	2	2	32	96	0
0	5184	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-5184.pgm		그런데, 아저씨! 길드 마스터면서\n아무 도움이 되지 않았다는 거 \n아세요?	12	15	2	2	32	96	0
0	5185	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-5185.pgm		면목없다.	12	15	2	2	32	96	0
0	5186	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-5186.pgm		뭐 그냥, 우리들 장비를\n전부 주워 주셨으니까.	12	15	2	2	32	96	0
0	5187	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-5187.pgm		그렇지만, 큰일날뻔 했어. \n그 녀석들이 그렇게 직접적으로 \n공격할 줄이야...\n\n	12	15	2	2	32	96	0
0	5188	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-5188.pgm		나... 집에 돌아가야 해?\n	12	15	2	2	32	96	0
0	5189	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-5189.pgm		아냐... 오히려, 이대로 팀원들과\n함께 있는 편이 안전할걸.\n	12	15	2	2	32	96	0
0	5190	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-5190.pgm		맞아. 카린, 어쨌든 아리스를\n잘 부탁하네.	12	15	2	2	32	96	0
0	5191	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-5191.pgm		하지만...	12	15	2	2	32	96	0
0	5192	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-5192.pgm		아리스를 지킬 필요는 없어.\n	12	15	2	2	32	96	0
0	5193	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-5193.pgm		오히려 자네들한테 폐를\n끼칠 뿐이겠지.	12	15	2	2	32	96	0
0	5194	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-5194.pgm		그것을 허락해 \n달라고 부탁하는 거라네.	12	15	2	2	32	96	0
0	5195	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-5195.pgm		카린. 우리들도 부탁해. \n이 마을은 어떤 의미에서는 \n전쟁상태라고 말할 수 있어.\n\n	12	15	2	2	32	96	0
0	5196	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-5196.pgm		만약, 우리들이 진다면, \n그 녀석들은 금방이라도 \n이 마을을 습격할 거야.	12	15	2	2	32	96	0
0	5197	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-5197.pgm		카린...	12	15	2	2	32	96	0
0	5198	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-5198.pgm		농담하지 마세요.	12	15	2	2	32	96	0
0	5199	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-5199.pgm		카린!?	12	15	2	2	32	96	0
0	5200	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-5200.pgm		그래... 그런가...	12	15	2	2	32	96	0
0	5201	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-5201.pgm		카린! 너, 잘도 그런 \n심한 말을...\n	12	15	2	2	32	96	0
0	5202	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-5202.pgm		아리스는 우리들의 팀이니까,\n서로 지켜주는 것은 \n당연하지요!\n	12	15	2	2	32	96	0
0	5203	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-5203.pgm		해적 따위와는 관계 없어요	12	15	2	2	32	96	0
0	5204	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-5204.pgm		카린...	12	15	2	2	32	96	0
0	5205	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-5205.pgm		카린!	12	15	2	2	32	96	0
0	5206	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-5206.pgm		에헤헤, 그래. 그렇지!	12	15	2	2	32	96	0
0	5207	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-5207.pgm		카린, 멋있어요.	12	15	2	2	32	96	0
0	5208	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-5208.pgm		뭐, 뭐야.. \n그렇게 빤히 보지 말아요!\n	12	15	2	2	32	96	0
0	5209	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-5209.pgm		고마워...	12	15	2	2	32	96	0
0	6001	script-scan+manual	315:10:0x83e	F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-6001.pgm		아리스 몸상태는 어때?	12	15	2	2	32	96	0
0	6002	script-scan+manual	315:12:0x99c	F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-6002.pgm		응, 이제 괜찮아.	12	15	2	2	32	96	0
0	6003	script-scan+manual	315:2:0x47d	F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-6003.pgm		어제는 굉장했어.	12	15	2	2	32	96	0
0	6004	script-scan+manual	315:6:0x66d	F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-6004.pgm		아!...	12	15	2	2	32	96	0
0	6005	script-scan+manual	315:8:0x79d	F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-6005.pgm		참! 저 아저씨도 대단해.	12	15	2	2	32	96	0
0	6006	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-6006.pgm		남자가 아버지가 되면 모두 \n저렇게 되나?\n	12	15	2	2	32	96	0
0	6007	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-6007.pgm		그, 글쎄...	12	15	2	2	32	96	0
0	6008	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-6008.pgm		안녕-	12	15	2	2	32	96	0
0	6009	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-6009.pgm		아, 안녕하세요.	12	15	2	2	32	96	0
0	6010	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-6010.pgm		아리스는 없습니까?	12	15	2	2	32	96	0
0	6011	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-6011.pgm		뭐? 밖에서 만나지 않았어요?	12	15	2	2	32	96	0
0	6012	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-6012.pgm		라딧슈!	12	15	2	2	32	96	0
0	6013	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-6013.pgm		아리스! 몸은 괜찮은 거야?	12	15	2	2	32	96	0
0	6014	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-6014.pgm		응. 라딧슈 덕분에	12	15	2	2	32	96	0
0	6015	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-6015.pgm		뭐... 난 그저...	12	15	2	2	32	96	0
0	6016	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-6016.pgm		아리스가 걱정되서 온 거예요?	12	15	2	2	32	96	0
0	6017	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-6017.pgm		예.. 물론 그것도 그렇지만	12	15	2	2	32	96	0
0	6018	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-6018.pgm		왜 무슨 일이죠?	12	15	2	2	32	96	0
0	6019	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-6019.pgm		카린. 이전에 나에게 해줬던\n얘기 생각나요?	12	15	2	2	32	96	0
0	6020	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-6020.pgm		팀으로 들어와 달라던 얘기?\n...아! 혹시!	12	15	2	2	32	96	0
0	6021	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-6021.pgm		예.	12	15	2	2	32	96	0
0	6022	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-6022.pgm		정말!? 라딧슈?	12	15	2	2	32	96	0
0	6023	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-6023.pgm		내가 노래할 수 있게 된 것은\n모두 여러분 덕분이니까..\n조금이라도 은혜를 갚고 싶습니다.\n	12	15	2	2	32	96	0
0	6024	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-6024.pgm		그런 말이 어디 있어요, 은혜를 \n갚다니! 라딧슈가 들어온다면 \n큰 도움이 될꺼예요.\n	12	15	2	2	32	96	0
0	6025	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-6025.pgm		회복담당이 두사람이라.. \n든든하겠군.	12	15	2	2	32	96	0
0	6026	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-6026.pgm		이제부터 잘 부탁해요. \n라딧슈	12	15	2	2	32	96	0
0	6027	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-6027.pgm		잘 부탁드립니다.	12	15	2	2	32	96	0
0	6028	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-6028.pgm		앗! 저 사람은...	12	15	2	2	32	96	0
0	6029	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-6029.pgm		저...	12	15	2	2	32	96	0
0	6030	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-6030.pgm		무슨 용무라도?	12	15	2	2	32	96	0
0	6031	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-6031.pgm		일전에, 우리들을 구해 주셨지요?\n그래서 그 답례를 하고 싶어서...	12	15	2	2	32	96	0
0	6032	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-6032.pgm		...그때의 아가씨?	12	15	2	2	32	96	0
0	6033	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-6033.pgm		길드가 보수를 지불하고 \n싶다고 하니...	12	15	2	2	32	96	0
0	6034	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-6034.pgm		당신들끼리 나눠가져.	12	15	2	2	32	96	0
0	6035	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-6035.pgm		예!? 그, 그렇지만...	12	15	2	2	32	96	0
0	6036	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-6036.pgm		용무는 그뿐인가?	12	15	2	2	32	96	0
0	6037	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-6037.pgm		아...	12	15	2	2	32	96	0
0	6038	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-6038.pgm		나는, 카린이라고 합니다!	12	15	2	2	32	96	0
0	6039	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-6039.pgm		난 손이다. 그리고, 여자아이가 \n남자처럼 말하면 안되지.	12	15	2	2	32	96	0
0	6040	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-6040.pgm		손...	12	15	2	2	32	96	0
0	6041	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-6041.pgm		누오옷, 어서 오십시오!\n	12	15	2	2	32	96	0
0	6042	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-6042.pgm		아저씨, 굉장하시네요.	12	15	2	2	32	96	0
0	6043	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-6043.pgm		핫핫하!나 아직 33살이야!\n자아! 멋진 강철로 \n만든 창은 어때?\n	12	15	2	2	32	96	0
0	6044	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-6044.pgm		핫핫하! \n나는 33살이다!\n	12	15	2	2	32	96	0
0	6045	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-6045.pgm		아주 굉장합니다	12	15	2	2	32	96	0
0	6046	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-6046.pgm		가스톤?가-스토-온!	12	15	2	2	32	96	0
0	6047	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-6047.pgm		뭐야! 사람을 강아지 부르는 \n듯한 목소리는?!	12	15	2	2	32	96	0
0	6048	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-6048.pgm		뭐하고 있어요? 그건 그렇고,\n할 일 없어요? 일.	12	15	2	2	32	96	0
0	6049	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-6049.pgm		지금은 바빠서, 그런 얘기 할 \n시간 없어. 해변축제가 3일 후로 \n다가와서 말야.\n	12	15	2	2	32	96	0
0	6050	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-6050.pgm		해변축제와 길드가\n어떤 관계가 있는데요?	12	15	2	2	32	96	0
0	6051	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-6051.pgm		이 마을의 전통으로. 해변축제 \n당일은 길드 주최 미스 어트랙터 \n콘테스트가 열리게 되어있어.	12	15	2	2	32	96	0
0	6052	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-6052.pgm		그래서, 그 준비로\n정신 없다는 얘기지.	12	15	2	2	32	96	0
0	6053	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-6053.pgm		미인 콘테스트!?	12	15	2	2	32	96	0
0	6054	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-6054.pgm		아아, 미스 어트랙터에는, 상금과,\n『어트랙터 미인』칭호가 붙게되지.	12	15	2	2	32	96	0
0	6055	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-6055.pgm		누가 시작한 건지 짐작이 가는군.	12	15	2	2	32	96	0
0	6056	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-6056.pgm		경비 아르바이트라도 할래?	12	15	2	2	32	96	0
0	6057	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-6057.pgm		모처럼의 일이지만, 사양할께요.	12	15	2	2	32	96	0
0	6058	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-6058.pgm		마음에 들지 않아?	12	15	2	2	32	96	0
0	6059	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-6059.pgm		나쁘진 않지만 그 일을 맡으면\n콘테스트에 출전 할 수 없잖아요?	12	15	2	2	32	96	0
0	6060	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-6060.pgm		네가 말이야!?	12	15	2	2	32	96	0
0	6061	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-6061.pgm		응!	12	15	2	2	32	96	0
0	6062	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-6062.pgm		어때?	12	15	2	2	32	96	0
0	6063	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-6063.pgm		뭐! 실례잖아!	12	15	2	2	32	96	0
0	6064	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-6064.pgm		기품, 섹시함, 그리고 \n가슴이 부족한가?	12	15	2	2	32	96	0
0	6065	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-6065.pgm		그러니 장가를 못 갔지!	12	15	2	2	32	96	0
0	6066	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-6066.pgm		그런데 3일 후에 열리는\n콘테스트는 벌써..\n	12	15	2	2	32	96	0
0	6067	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-6067.pgm		참가자 모집 마감이 끝났어.	12	15	2	2	32	96	0
0	6068	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-6068.pgm		살짝 들어가지. 뭐...	12	15	2	2	32	96	0
0	6069	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-6069.pgm		안돼!	12	15	2	2	32	96	0
0	6070	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-6070.pgm		좀생이!	12	15	2	2	32	96	0
0	6071	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-6071.pgm		애초에 너, 수영복은 \n갖고 있는 거야?	12	15	2	2	32	96	0
0	6072	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-6072.pgm		수영복은 왜?	12	15	2	2	32	96	0
0	6073	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-6073.pgm		해변에서 콘테스트를 하니까,\n수영복 차림은 정해져 있을걸?	12	15	2	2	32	96	0
0	6074	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-6074.pgm		으윽...	12	15	2	2	32	96	0
0	6075	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-6075.pgm		그래서 묻는 거야. 어쨌든 \n오늘 내일은 개점휴업이니까, \n오더라도 아무일 도 없어.\n	12	15	2	2	32	96	0
0	6076	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-6076.pgm		...이렇게 말할 뿐...	12	15	2	2	32	96	0
0	6077	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-6077.pgm		수영복 콘테스트? 재미있겠다.	12	15	2	2	32	96	0
0	6078	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-6078.pgm		사라도 나갑니까?	12	15	2	2	32	96	0
0	6079	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-6079.pgm		아아, 나는, 상의를 벗으면\n수영복으로 변해요.	12	15	2	2	32	96	0
0	6080	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-6080.pgm		작년, 아빠가 사주신 것이\n몇 벌 있기는 한데...	12	15	2	2	32	96	0
0	6081	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-6081.pgm		빌려줘!	12	15	2	2	32	96	0
0	6082	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-6082.pgm		그거야 괜찮지만...\n그렇게 나가고 싶어?	12	15	2	2	32	96	0
0	6083	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-6083.pgm		나가고 안 나가고는 \n별개문제고, 가스톤에게 당한 \n치욕을 갚아주고 싶어!\n	12	15	2	2	32	96	0
0	6084	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-6084.pgm		그뿐입니까?	12	15	2	2	32	96	0
0	6085	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-6085.pgm		상금도 나오고...	12	15	2	2	32	96	0
0	6086	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-6086.pgm		역시...	12	15	2	2	32	96	0
0	6087	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-6087.pgm		차라리, 모두 함께 나가는 것은 \n어때?\n	12	15	2	2	32	96	0
0	6088	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-6088.pgm		뭐!? 나, 나도!?	12	15	2	2	32	96	0
0	6089	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-6089.pgm		바보같이. 그런 뜻이 아니야!	12	15	2	2	32	96	0
0	6090	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-6090.pgm		홋...	12	15	2	2	32	96	0
0	6091	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-6091.pgm		그럼, 수영복 보러 모두 가죠?	12	15	2	2	32	96	0
0	6092	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-6092.pgm		응!	12	15	2	2	32	96	0
0	6093	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-6093.pgm		수영복? 그렇지, 그리고 보니\n내일은 해변축제가 \n열리는 날이군.\n\n	12	15	2	2	32	96	0
0	6094	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-6094.pgm		그래서, 모두 함께\n미인콘테스트에 나가려고...	12	15	2	2	32	96	0
0	6095	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-6095.pgm		뭐라고!?	12	15	2	2	32	96	0
0	6096	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-6096.pgm		에?	12	15	2	2	32	96	0
0	6097	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-6097.pgm		미, 미인 콘테스트에 나간다고!?\n안돼 제발 가지마!\n절대 안돼!!	12	15	2	2	32	96	0
0	6098	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-6098.pgm		하, 하지만... \n모두 같이 나가니까...\n	12	15	2	2	32	96	0
0	6099	manual-validated		F:/workspace-server/create-retro-game-kr-patch-main/tmp/SLPS-01903/dialogue-workflow/masks/message-mask-6099.pgm		수영복 차림으로 무대 위에서 \n일반대중의 눈요기 감이 되는 것은, \n절대로 허락 못해!\n	12	15	2	2	32	96	0
